  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-013          107.87540214            0.00000000        5693.83522324       -46505.05195939       -40811.21673615 
  3.0500e-013          109.81234307            0.00000000        5796.07004512       -46709.57616854       -40913.50612342 
  3.1000e-013          111.78090525            0.00000000        5899.97388628       -46917.43314522       -41017.45925894 
  3.1500e-013          113.77244564            0.00000000        6005.09055407       -47127.71008227       -41122.61952820 
  3.2000e-013          115.77921694            0.00000000        6111.01113401       -47339.58899938       -41228.57786538 
  3.2500e-013          117.79441267            0.00000000        6217.37636830       -47552.35145219       -41334.97508389 
  3.3000e-013          119.81217522            0.00000000        6323.87708334       -47765.37936275       -41441.50227940 
  3.3500e-013          121.82757053            0.00000000        6430.25285182       -47978.15234759       -41547.89949578 
  3.4000e-013          123.83652933            0.00000000        6536.28889110       -48190.24153916       -41653.95264806 
  3.4500e-013          125.83575258            0.00000000        6641.81107261       -48401.29962913       -41759.48855652 
  3.5000e-013          127.82257911            0.00000000        6746.67893531       -48611.04689168       -41864.36795637 
  3.5500e-013          129.79481745            0.00000000        6850.77681021       -48819.25337492       -41968.47656471 
  3.6000e-013          131.75055122            0.00000000        6954.00354787       -49025.71823359       -42071.71468572 
  3.6500e-013          133.68793584            0.00000000        7056.26178804       -49230.24809458       -42173.98630654 
  3.7000e-013          135.60501085            0.00000000        7157.44805491       -49432.63705972       -42275.18900481 
  3.7500e-013          137.49955365            0.00000000        7257.44503596       -49632.65111385       -42375.20607789 
  3.8000e-013          139.36899465     72012673.72073212        7356.11710378       -49830.01910949       -42473.90200571 
  3.8500e-013          141.21086664            0.00000000        7453.33403582       -50024.48050947       -42571.14647365 
  3.9000e-013          143.02141386     62196589.80076800        7548.89759635       -50215.63807283       -42666.74047648 
  3.9500e-013          144.79865738            0.00000000        7642.70333470       -50403.28288805       -42760.57955335 
  4.0000e-013          146.53718330     70402922.48328328        7734.46549671       -50586.84282116       -42852.37732446 
  4.0500e-013          148.23378146    142086623.07444799        7824.01464487       -50765.97926879       -42941.96462392 
  4.1000e-013          149.87651687    145513332.77837273        7910.72083136       -50939.43313637       -43028.71230501 
  4.1500e-013          151.46262963     56079128.54644373        7994.43838429       -51106.91336635       -43112.47498207 
  4.2000e-013          152.99263507            0.00000000        8075.19450397       -51268.47478283       -43193.28027886 
  4.2500e-013          154.46013586    143085323.08777055        8152.65152874       -51423.44176080       -43270.79023207 
  4.3000e-013          155.85675251    126204752.86761500        8226.36717550       -51570.93012972       -43344.56295422 
  4.3500e-013          157.17887530            0.00000000        8296.15091853       -51710.55635861       -43414.40544008 
  4.4000e-013          158.42092601            0.00000000        8361.70832969       -51841.72974400       -43480.02141431 
  4.4500e-013          159.57760154    152653856.05838516        8422.75950284       -51963.88873371       -43541.12923087 
  4.5000e-013          160.63619867    255720157.90640175        8478.63394214       -52075.69680238       -43597.06286024 
  4.5500e-013          161.59776100    195158509.15631047        8529.38673065       -52177.25847029       -43647.87173964 
  4.6000e-013          162.46095766    122771375.54146920        8574.94762276       -52268.43149984       -43693.48387708 
  4.6500e-013          163.22083631     61009847.73461060        8615.05522604       -52348.69044925       -43733.63522321 
  4.7000e-013          163.87440432    362072685.36671883        8649.55158431       -52417.71613919       -43768.16455487 
  4.7500e-013          164.42499723    272262943.14835256        8678.61275362       -52475.85699191       -43797.24423829 
  4.8000e-013          164.87517110    217653739.84353027        8702.37364608       -52523.37820811       -43821.00456203 
  4.8500e-013          165.22529082    362270018.59813470        8720.85352145       -52560.31975885       -43839.46623739 
  4.9000e-013          165.48490515     70623628.69898708        8734.55637854       -52587.69050253       -43853.13412399 
  4.9500e-013          165.66545817     62055957.77344316        8744.08625421       -52606.70737601       -43862.62112181 
  5.0000e-013          165.77713649    113611559.94546339        8749.98081330       -52618.45977378       -43868.47896048 
  5.0500e-013          165.82727224    209042606.72663561        8752.62705810       -52623.73576165       -43871.10870355 
  5.1000e-013          165.81821558    303680635.47470737        8752.14903283       -52622.78984638       -43870.64081354 
  5.1500e-013          165.76189006    480562283.85003579        8749.17608253       -52616.87177810       -43867.69569558 
  5.2000e-013          165.66010699    355353041.07389444        8743.80381005       -52606.15890893       -43862.35509888 
  5.2500e-013          165.50941944    150128011.14914936        8735.85028211       -52590.27318229       -43854.42290018 
  5.3000e-013          165.30984038    149781058.00347191        8725.31618159       -52569.20524873       -43843.88906714 
  5.3500e-013          165.06927800    180913774.82131928        8712.61891667       -52543.79077479       -43831.17185811 
  5.4000e-013          164.79268889    231011241.36408499        8698.02010415       -52514.56065085       -43816.54054671 
  5.4500e-013          164.48884324     93318283.69285002        8681.98264758       -52482.45421258       -43800.47156499 
  5.5000e-013          164.16603633    201495616.36916032        8664.94438563       -52448.35582246       -43783.41143683 
  5.5500e-013          163.83168487    251884418.42358503        8647.29678376       -52413.05274682       -43765.75596306 
  5.6000e-013          163.49355661    308147982.55494398        8629.44983704       -52377.36262346       -43747.91278642 
  5.6500e-013          163.15018628    154509931.32489046        8611.32620488       -52341.12376370       -43729.79755882 
  5.7000e-013          162.80338087    184875843.71399298        8593.02126429       -52304.52143997       -43711.50017568 
  5.7500e-013          162.45676593    333923028.31182748        8574.72637653       -52267.93443097       -43693.20805444 
  5.8000e-013          162.11144209    373317514.51962954        8556.49963520       -52231.48502613       -43674.98539093 
  5.8500e-013          161.75853210    173207493.42926553        8537.87248486       -52194.23771947       -43656.36523461 
  5.9000e-013          161.40963126    187196654.56904835        8519.45694380       -52157.41451403       -43637.95757022 
  5.9500e-013          161.06704769    245844764.87386593        8501.37483829       -52121.25921165       -43619.88437336 
  6.0000e-013          160.73298182    215407966.34150833        8483.74231093       -52086.00125880       -43602.25894787 
  6.0500e-013          160.40620468    286121452.48879427        8466.49449394       -52051.50705198       -43585.01255804 
  6.1000e-013          160.08964089    473874564.91666424        8449.78575351       -52018.08167750       -43568.29592399 
  6.1500e-013          159.78493418    159537022.94812304        8433.70284915       -51985.89851769       -43552.19566854 
  6.2000e-013          159.48631661    198698684.92390957        8417.94133923       -51954.34757851       -43536.40623928 
  6.2500e-013          159.20149191    343750523.72257501        8402.90783866       -51924.24913263       -43521.34129397 
  6.3000e-013          158.94149821    242828738.35546017        8389.18495799       -51896.77674060       -43507.59178261 
  6.3500e-013          158.70896665    363072794.30181575        8376.91157254       -51872.21564768       -43495.30407514 
  6.4000e-013          158.50158096    306931870.09934479        8365.96542582       -51850.32989417       -43484.36446834 
  6.4500e-013          158.32140631    279426886.20199257        8356.45552161       -51831.33933559       -43474.88381398 
  6.5000e-013          158.16778198    390623997.02126110        8348.34698502       -51815.17157809       -43466.82459307 
  6.5500e-013          158.03235187    234252586.55709097        8341.19876874       -51800.94006445       -43459.74129570 
  6.6000e-013          157.90157580    268062293.60909638        8334.29619984       -51787.20425970       -43452.90805986 
  6.6500e-013          157.76321916     42743054.73828621        8326.99351623       -51772.66388903       -43445.67037279 
  6.7000e-013          157.60956710    205798274.68947214        8318.88351655       -51756.49475953       -43437.61124298 
  6.7500e-013          157.43679521    189059701.52859071        8309.76434131       -51738.28702781       -43428.52268650 
  6.8000e-013          157.23416248    298597218.78078496        8299.06906378       -51716.90370490       -43417.83464112 
  6.8500e-013          157.00879250    308292939.33339906        8287.17367807       -51693.09477363       -43405.92109557 
  6.9000e-013          156.76238129    208708161.46675485        8274.16770253       -51667.04121013       -43392.87350760 
  6.9500e-013          156.49361432    241979045.88434881        8259.98175466       -51638.60810005       -43378.62634539 
  7.0000e-013          156.21389264    390864824.74914318        8245.21759971       -51609.00568547       -43363.78808576 
  7.0500e-013          155.93117021    171457898.40684053        8230.29506006       -51579.08358648       -43348.78852642 
  7.1000e-013          155.66511426    383092534.51199871        8216.25220401       -51550.92261554       -43334.67041152 
  7.1500e-013          155.41844596    294216120.60258418        8203.23265907       -51524.82162186       -43321.58896279 
  7.2000e-013          155.20333433    195843135.34759310        8191.87872542       -51502.07013570       -43310.19141028 
  7.2500e-013          155.02788975    226082275.38102719        8182.61848161       -51483.52822900       -43300.90974738 
  7.3000e-013          154.89603041    246405062.27120540        8175.65873594       -51469.61183335       -43293.95309742 
  7.3500e-013          154.79323852    120562710.07640785        8170.23321663       -51458.78613140       -43288.55291477 
  7.4000e-013          154.72633364    329281115.44832051        8166.70187061       -51451.76389644       -43285.06202582 
  7.4500e-013          154.68104082    193281655.94314346        8164.31124340       -51447.03161957       -43282.72037617 
  7.5000e-013          154.65865669    379467087.61811352        8163.12977379       -51444.71548795       -43281.58571416 
  7.5500e-013          154.65132326    169423231.20158866        8162.74270359       -51443.97888482       -43281.23618124 
  7.6000e-013          154.65423873    139800629.51025560        8162.89658675       -51444.30977637       -43281.41318962 
  7.6500e-013          154.65867397    176274474.45595786        8163.13068571       -51444.78525269       -43281.65456698 
  7.7000e-013          154.65873697    133078865.64207894        8163.13401106       -51444.78201145       -43281.64800039 
  7.7500e-013          154.65161375    101434019.82730997        8162.75803589       -51444.00818304       -43281.25014715 
  7.8000e-013          154.65036411    297412062.57407832        8162.69207788       -51443.84694708       -43281.15486920 
  7.8500e-013          154.65622756    242542483.45315254        8163.00156020       -51444.43377903       -43281.43221883 
  7.9000e-013          154.67225914    298216538.00100970        8163.84773272       -51446.09642547       -43282.24869275 
  7.9500e-013          154.70333453    105338990.52312425        8165.48794104       -51449.35316374       -43283.86522270 
  8.0000e-013          154.75116256    152609661.46150708        8168.01238027       -51454.38583241       -43286.37345215 
  8.0500e-013          154.81718163    125830002.24668323        8171.49697169       -51461.34749852       -43289.85052682 
  8.1000e-013          154.89984011    266276488.28961089        8175.85981770       -51470.07386055       -43294.21404285 
  8.1500e-013          154.99294020    388495060.41302526        8180.77378874       -51479.91025129       -43299.13646255 
  8.2000e-013          155.09568021    202546681.40092692        8186.19656981       -51490.77123041       -43304.57466060 
  8.2500e-013          155.20453452    129371965.69695722        8191.94207330       -51502.28201524       -43310.33994194 
  8.3000e-013          155.31466666    181014168.07981986        8197.75502245       -51513.93029178       -43316.17526933 
  8.3500e-013          155.42256929    343801430.63825345        8203.45029485       -51525.34167527       -43321.89138042 
  8.4000e-013          155.51385240    195691829.06135839        8208.26836269       -51534.99432668       -43326.72596399 
  8.4500e-013          155.58418508    217287363.00825995        8211.98063354       -51542.43098067       -43330.45034713 
  8.5000e-013          155.64511210    105935789.99211271        8215.19645836       -51548.86878474       -43333.67232637 
  8.5500e-013          155.69696288    232099020.30012575        8217.93322495       -51554.34264319       -43336.40941824 
  8.6000e-013          155.73920892    189002698.40817586        8220.16303798       -51558.79824925       -43338.63521127 
  8.6500e-013          155.77082682    264550557.88201851        8221.83188088       -51562.13127987       -43340.29939899 
  8.7000e-013          155.78759986    167907892.77979347        8222.71718861       -51563.89767451       -43341.18048590 
  8.7500e-013          155.79366295    191162259.93795335        8223.03720821       -51564.53657202       -43341.49936381 
  8.8000e-013          155.78758145    209501683.71527138        8222.71621717       -51563.89741534       -43341.18119818 
  8.8500e-013          155.76392152    227288475.85104787        8221.46740819       -51561.40433159       -43339.93692339 
  8.9000e-013          155.72411950    206765964.62452501        8219.36659445       -51557.20539382       -43337.83879937 
  8.9500e-013          155.66999432    217128941.19887701        8216.50978159       -51551.49026019       -43334.98047860 
  9.0000e-013          155.60359566    297438948.36205125        8213.00515443       -51544.47208847       -43331.46693404 
  9.0500e-013          155.52552549    128862079.22587642        8208.88448673       -51536.21480605       -43327.33031931 
  9.1000e-013          155.43428420    162211627.35547373        8204.06862653       -51526.56073562       -43322.49210908 
  9.1500e-013          155.33582841    213163943.65610430        8198.87197373       -51516.14197244       -43317.26999871 
  9.2000e-013          155.22832200    241190073.60418266        8193.19761453       -51504.76946915       -43311.57185462 
  9.2500e-013          155.11365485    182821691.10344654        8187.14529992       -51492.64770103       -43305.50240111 
  9.3000e-013          154.99779069    193940005.13193345        8181.02980516       -51480.41082941       -43299.38102425 
  9.3500e-013          154.88433095    206013357.87723264        8175.04121973       -51468.43848620       -43293.39726647 
  9.4000e-013          154.76879842    257143731.02381498        8168.94322905       -51456.25684068       -43287.31361163 
  9.4500e-013          154.64857680    287822001.33581436        8162.59774105       -51443.58587874       -43280.98813769 
  9.5000e-013          154.51640130    228960745.21980762        8155.62130767       -51429.65492718       -43274.03361951 
  9.5500e-013          154.37532038     41071872.21624789        8148.17483272       -51414.77966235       -43266.60482963 
  9.6000e-013          154.22518391    116302576.91766310        8140.25039119       -51398.93985013       -43258.68945894 
  9.6500e-013          154.06573222    209711099.67536294        8131.83427724       -51382.10620114       -43250.27192390 
  9.7000e-013          153.88108208     43412082.18991566        8122.08814932       -51362.60563728       -43240.51748796 
  9.7500e-013          153.68380307    267529698.10681736        8111.67544966       -51341.76092375       -43230.08547409 
  9.8000e-013          153.47686722    145812921.37455708        8100.75304666       -51319.88847935       -43219.13543269 
  9.8500e-013          153.26185846    197062844.74900249        8089.40454250       -51297.15681331       -43207.75227082 
  9.9000e-013          153.04285130    196615241.27505651        8077.84499629       -51273.99807165       -43196.15307536 
  9.9500e-013          152.82584414     68782681.48436797        8066.39101315       -51251.04897355       -43184.65796040 
  1.0000e-012          152.61599721    209251062.64429489        8055.31495877       -51228.85791615       -43173.54295738 
